channel_name,channel_id,video_id,video_title,video_published_at,view_count,video_like_count,comment_id,comment_text,author,author_id,comment_like_count,comment_published_at,is_pinned,is_reply,parent_comment_id,cleaned_text,Topic_Category,cleaned_comment,sentiment_result,sentiment_score,sentiment_bucket,sentiment_score_raw,sentiment_label_raw,comment_weight,impact_weighted_sentiment
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwK5fuPVdGdnrRuUbB4AaABAg.ANdq3qa6jmIANeLGirWZR8,"These are missing in the world, these are the discussions that mold and change society, not political Sunday morning talking heads with talking points. 

This level of discussion will speak differently to whom needs it. I went from an atheist’s, to a believer of faith.  outside of christianity.  

The statement of “Noticing a tree, compared to noticing, that you have noticed a tree.” I noticed that I noticed a mathematical, physiological question upon which a reason exists. Evil and Good is a human construct. A need for understanding tragedy because we are selfish and feel we should always be happy. We are literally chemically tailored to want pleasure by way of Dopamine. 

So riddle me this: Are all human minds capable of absorbing all concepts and experiences of a life without falling back onto the need  a relief valve? 

I always believed all minds are incapable of absorbing EVERYTHING. Therefore their is a need.",@JohnGaray,UCEwd8GbR4I3zbtDTaCJqegg,0,2025-09-29T11:43:54Z,False,True,UgwK5fuPVdGdnrRuUbB4AaABAg,"these are missing in the world, these are the discussions that mold and change society, not political sunday morning talking heads with talking points. 

this level of discussion will speak differently to whom needs it. i went from an atheists, to a believer of faith.  outside of christianity.  

the statement of noticing a tree, compared to noticing, that you have noticed a tree. i noticed that i noticed a mathematical, physiological question upon which a reason exists. evil and good is a human construct. a need for understanding tragedy because we are selfish and feel we should always be happy. we are literally chemically tailored to want pleasure by way of dopamine. 

so riddle me this: are all human minds capable of absorbing all concepts and experiences of a life without falling back onto the need  a relief valve? 

i always believed all minds are incapable of absorbing everything. therefore their is a need.",religion / spirituality,"these are missing in the world, these are the discussions that mold and change society, not political sunday morning talking heads with talking points. 

this level of discussion will speak differently to whom needs it. i went from an atheists, to a believer of faith.  outside of christianity.  

the statement of noticing a tree, compared to noticing, that you have noticed a tree. i noticed that i noticed a mathematical, physiological question upon which a reason exists. evil and good is a human construct. a need for understanding tragedy because we are selfish and feel we should always be happy. we are literally chemically tailored to want pleasure by way of dopamine. 

so riddle me this: are all human minds capable of absorbing all concepts and experiences of a life without falling back onto the need  a relief valve? 

i always believed all minds are incapable of absorbing everything. therefore their is a need.","{'score': 0.67, 'category': 'Positive', 'score_raw': 0.67, 'category_raw': 'Neutral'}",0.67,Positive,0.67,Neutral,1.0,0.67
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyuVVeE7PwrQLpeLWp4AaABAg,Dr Ben K is right but Jesus is still the most high… I don’t get why spiritual methods are pinned against Christ. He is simply the MOST HIGH,@RealMarcosLuna,UCTYRgZdw1khfhcNtpsVAjKg,0,2025-09-29T11:50:07Z,False,False,,dr ben k is right but jesus is still the most high i dont get why spiritual methods are pinned against christ. he is simply the most high,religion / spirituality,dr ben k is right but jesus is still the most high i dont get why spiritual methods are pinned against christ. he is simply the most high,"{'score': 0.7, 'category': 'Positive', 'score_raw': 0.7, 'category_raw': 'Neutral'}",0.7,Positive,0.7,Neutral,1.0,0.7
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyUIVN2LPtotxhOqXl4AaABAg,THIS is so compelling. Thank you Stephen…,@romybrooks3778,UC56Lq1EYkIhc8-X3qhcTefA,0,2025-09-29T11:50:03Z,False,False,,this is so compelling. thank you stephen,religion / spirituality,this is so compelling. thank you stephen,"{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Positive'}",0.8,Super Positive,0.8,Positive,1.0,0.8
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgysohsHT5_EWylDFF54AaABAg,Ohhhh I can’t wait to listen to this one! Love these discussions 😊,@TeeLUVmusic,UCsdYYIZj-RnJFuV_aAemsIw,0,2025-09-29T11:49:36Z,False,False,,ohhhh i cant wait to listen to this one! love these discussions,religion / spirituality,ohhhh i cant wait to listen to this one! love these discussions,"{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.0,0.5
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxVKr7j2ie55_1airp4AaABAg,"I respect Alex, but I feel like even he himself, like Stephen's friend with the flowers has gotten into a very dry place filled with meaningless repeated intellectual engagement, which has somewhat lost its flavor. And he serms to think quoting ancient philosophers validates his standpoint.",@alexmatete5709,UCKU7G5c_3UQxvmodiJKB68Q,0,2025-09-29T11:49:28Z,False,False,,"i respect alex, but i feel like even he himself, like stephen's friend with the flowers has gotten into a very dry place filled with meaningless repeated intellectual engagement, which has somewhat lost its flavor. and he serms to think quoting ancient philosophers validates his standpoint.",religion / spirituality,"i respect alex, but i feel like even he himself, like stephen's friend with the flowers has gotten into a very dry place filled with meaningless repeated intellectual engagement, which has somewhat lost its flavor. and he serms to think quoting ancient philosophers validates his standpoint.","{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugz7ECP0Q3nih4krlJ94AaABAg,"8:00 ""... in the person of Jesus of Nazareth to create a rescue plan...""
...from the destruction of the world he created to get destroyed by him exactly as planned by him??? 
If I met such a ""god"" Id try to convince him to play with plastic puppets in a sandbox rather than with living beings.",@petermeyer6873,UC49DzLTuCZWM9d7opul5QuQ,0,2025-09-29T11:48:39Z,False,False,,"8:00 ""... in the person of jesus of nazareth to create a rescue plan...""
...from the destruction of the world he created to get destroyed by him exactly as planned by him??? 
if i met such a ""god"" id try to convince him to play with plastic puppets in a sandbox rather than with living beings.",religion / spirituality,"8:00 ""... in the person of jesus of nazareth to create a rescue plan...""
...from the destruction of the world he created to get destroyed by him exactly as planned by him??? 
if i met such a ""god"" id try to convince him to play with plastic puppets in a sandbox rather than with living beings.","{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Negative'}",0.25,Positive,0.25,Negative,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugy7Jcthh7pAEWyHdtV4AaABAg,"Thank you for having Alex O'Connor on. When it comes to debating, he's the best. We need more logical people like him in the world.",@mrekounas,UCjIzeVDyx9Vy_RXMEdsNPhA,0,2025-09-29T11:48:03Z,False,False,,"thank you for having alex o'connor on. when it comes to debating, he's the best. we need more logical people like him in the world.",religion / spirituality,"thank you for having alex o'connor on. when it comes to debating, he's the best. we need more logical people like him in the world.","{'score': 0.82, 'category': 'Super Positive', 'score_raw': 0.82, 'category_raw': 'Positive'}",0.82,Super Positive,0.82,Positive,1.0,0.82
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxYm0r6LVTWQGYDN594AaABAg,"Does Buddha speak of ‘suffering’ as an attachment to an outcome… the suffering being the judgement that something ‘should’ be different than it is & a ‘wanting’ of something different, not an ‘acceptance’ of what is?",@romybrooks3778,UC56Lq1EYkIhc8-X3qhcTefA,0,2025-09-29T11:48:00Z,False,False,,"does buddha speak of suffering as an attachment to an outcome the suffering being the judgement that something should be different than it is & a wanting of something different, not an acceptance of what is?",religion / spirituality,"does buddha speak of suffering as an attachment to an outcome the suffering being the judgement that something should be different than it is & a wanting of something different, not an acceptance of what is?","{'score': 0.65, 'category': 'Positive', 'score_raw': 0.65, 'category_raw': 'Neutral'}",0.65,Positive,0.65,Neutral,1.0,0.65
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugx6Mqy8dYFc_upePaJ4AaABAg,Let’s see how the AI evolution to AGI answers the question of ‘Purpose’ for humanity,@Rojosi,UCTzkDLnyir3fktU1SzpjHfA,0,2025-09-29T11:47:51Z,False,False,,lets see how the ai evolution to agi answers the question of purpose for humanity,religion / spirituality,lets see how the ai evolution to agi answers the question of purpose for humanity,"{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgwhcuuTKtE_Thv2TR54AaABAg,"Once you completely accept that there is absolutely no purpose to life, that you will ever find, and that the world simply is, and all there is is just this, you will start to taste real freedom. I know it sounds crazy, but if after all these thousands of years you still have a panel of people trying to figure out purpose, isn't it it's time for us to question whether it even exists?",@robwilliams2265,UCvF7trzNglYnzhG7k-0H0SQ,2,2025-09-29T11:47:39Z,False,False,,"once you completely accept that there is absolutely no purpose to life, that you will ever find, and that the world simply is, and all there is is just this, you will start to taste real freedom. i know it sounds crazy, but if after all these thousands of years you still have a panel of people trying to figure out purpose, isn't it it's time for us to question whether it even exists?",religion / spirituality,"once you completely accept that there is absolutely no purpose to life, that you will ever find, and that the world simply is, and all there is is just this, you will start to taste real freedom. i know it sounds crazy, but if after all these thousands of years you still have a panel of people trying to figure out purpose, isn't it it's time for us to question whether it even exists?","{'score': 0.8, 'category': 'Super Positive', 'score_raw': 0.8, 'category_raw': 'Mixed'}",0.8,Super Positive,0.8,Mixed,1.2,0.96
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxiyVQbCY4EM3muFjR4AaABAg,A thousand likes for this one!,@llavanill,UCJtGhhmoYIzVgDWUADM_8-A,0,2025-09-29T11:47:26Z,False,False,,a thousand likes for this one!,religion / spirituality,a thousand likes for this one!,"{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.0,0.2
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxcvAK008QygclGfWh4AaABAg,The Christian should remember Matthew 7:6 .   There is truly no need to debate nor argue for the TRUTH.,@ElizaB1326,UCdyCQCiNTat5doHMPeyTKSQ,0,2025-09-29T11:46:42Z,False,False,,the christian should remember matthew 7:6 .   there is truly no need to debate nor argue for the truth.,religion / spirituality,the christian should remember matthew 7:6 .   there is truly no need to debate nor argue for the truth.,"{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzbsivenY0QvpuBk6B4AaABAg,It not about religion. Its about moral/social compass and actual consequences when not following the statu quos.,@freddykruger1086,UCVGCrrSs61y4lgVGeK3FU3g,0,2025-09-29T11:46:08Z,False,False,,it not about religion. its about moral/social compass and actual consequences when not following the statu quos.,religion / spirituality,it not about religion. its about moral/social compass and actual consequences when not following the statu quos.,"{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Neutral'}",0.5,Positive,0.5,Neutral,1.0,0.5
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgxWLTwCiHveKU2Rx6N4AaABAg,"Reason why kids die of cancer, tough one, my thoughts is so people do not forget compassion 😢 only thing i can think of that doesnt belame the system 😂😂",@joker69560,UCgSHnG0vNjz90VOSTluB8aw,0,2025-09-29T11:46:03Z,False,False,,"reason why kids die of cancer, tough one, my thoughts is so people do not forget compassion  only thing i can think of that doesnt belame the system",religion / spirituality,"reason why kids die of cancer, tough one, my thoughts is so people do not forget compassion  only thing i can think of that doesnt belame the system","{'score': 0.25, 'category': 'Positive', 'score_raw': 0.25, 'category_raw': 'Neutral'}",0.25,Positive,0.25,Neutral,1.0,0.25
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugzg_TY-OGySBS4_3rt4AaABAg,I turned away from religion because hypocrisy is ubiquitous and rampant especially in the United States.  I want to believe in a higher power but I don't know what that is.,@iwnunn7999,UCMWDpJilZTLW-aTwm9-bLiQ,1,2025-09-29T11:45:11Z,False,False,,i turned away from religion because hypocrisy is ubiquitous and rampant especially in the united states.  i want to believe in a higher power but i don't know what that is.,religion / spirituality,i turned away from religion because hypocrisy is ubiquitous and rampant especially in the united states.  i want to believe in a higher power but i don't know what that is.,"{'score': 0.35, 'category': 'Positive', 'score_raw': 0.35, 'category_raw': 'Neutral'}",0.35,Positive,0.35,Neutral,1.2,0.42
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,Ugz2Ygb71Hfllr47X3l4AaABAg,"I still remember when I was first asked to prove god exists , I first thought it would be easy then slowly realized its impossible",@mertzroofer,UC5J6XqpvrF-x-pneiObX-MA,1,2025-09-29T11:45:12Z,False,False,,"i still remember when i was first asked to prove god exists , i first thought it would be easy then slowly realized its impossible",religion / spirituality,"i still remember when i was first asked to prove god exists , i first thought it would be easy then slowly realized its impossible","{'score': 0.2, 'category': 'Positive', 'score_raw': 0.2, 'category_raw': 'Neutral'}",0.2,Positive,0.2,Neutral,1.2,0.24
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzJf_Msc3n427ISwrN4AaABAg,"Purpose is a choice we all make as an extension of who we see ourselves to be. If we see ourselves as nothing but flesh and blood, our purpose will reflect that. If we see ourselves as a reflection of God’s love for us, as we are His children, then everything we do we will aim for having purpose that reflects that Divine Love. We will do our best as a result and feel the drive to match Divine Love",@kathleenhutter4412,UCZQCkKR7WTZVCFwTS7R0JGA,0,2025-09-29T11:43:08Z,False,False,,"purpose is a choice we all make as an extension of who we see ourselves to be. if we see ourselves as nothing but flesh and blood, our purpose will reflect that. if we see ourselves as a reflection of gods love for us, as we are his children, then everything we do we will aim for having purpose that reflects that divine love. we will do our best as a result and feel the drive to match divine love",religion / spirituality,"purpose is a choice we all make as an extension of who we see ourselves to be. if we see ourselves as nothing but flesh and blood, our purpose will reflect that. if we see ourselves as a reflection of gods love for us, as we are his children, then everything we do we will aim for having purpose that reflects that divine love. we will do our best as a result and feel the drive to match divine love","{'score': 0.75, 'category': 'Positive', 'score_raw': 0.75, 'category_raw': 'Positive'}",0.75,Positive,0.75,Positive,1.0,0.75
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyqiT_rfs7aHWROzfx4AaABAg,These two guys your interviewing are bad to bone and frankly a wasted show. Host such a great person and usually hosts great guests. I mean host asked how we can advise one who is low list at wits end. My advise to such a person is nothing will last forever and advise helping others helps ourselves. The two guests need therapy big time. A mess omg. 💤🙏,@resourcesedu1676,UCQFGhq_wUfavv6oGE64Q06A,1,2025-09-29T11:42:42Z,False,False,,these two guys your interviewing are bad to bone and frankly a wasted show. host such a great person and usually hosts great guests. i mean host asked how we can advise one who is low list at wits end. my advise to such a person is nothing will last forever and advise helping others helps ourselves. the two guests need therapy big time. a mess omg.,religion / spirituality,these two guys your interviewing are bad to bone and frankly a wasted show. host such a great person and usually hosts great guests. i mean host asked how we can advise one who is low list at wits end. my advise to such a person is nothing will last forever and advise helping others helps ourselves. the two guests need therapy big time. a mess omg.,"{'score': -0.03999999999999998, 'category': 'Neutral', 'score_raw': 0.26, 'category_raw': 'Negative'}",-0.03999999999999998,Neutral,0.26,Negative,1.2,-0.04799999999999997
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgyYsC9zEyX9Ox1cFPZ4AaABAg,"Dr. K needs to chill out he makes great points but let everyone speak when you ask them a question, always cutting people off and speaking over them holy moly.",@danielprall9393,UCG2hA2BnxHK6QXm3QxXEd7A,0,2025-09-29T11:42:38Z,False,False,,"dr. k needs to chill out he makes great points but let everyone speak when you ask them a question, always cutting people off and speaking over them holy moly.",religion / spirituality,"dr. k needs to chill out he makes great points but let everyone speak when you ask them a question, always cutting people off and speaking over them holy moly.","{'score': 0.5, 'category': 'Positive', 'score_raw': 0.5, 'category_raw': 'Negative'}",0.5,Positive,0.5,Negative,1.0,0.5
The Diary Of A CEO,UCGq-a57w-aPwyi3pW7XLiHw,Esu8BXLBmZ4,Atheist vs Christian vs Spiritual Thinker: The Paperclip Problem That Exposes Religion!,2025-09-29T07:00:15Z,58227,3338,UgzYBElKk8RU8S6M_894AaABAg,"Alex is amazing. I like his values. Dr K was a bit annoying toward the end. I get that all the time ""your too nice to an athiest"".  It drives me nuts.",@Krinsta1,UCFzDSI0MIJBthejd9qFGzBQ,0,2025-09-29T11:42:24Z,False,False,,"alex is amazing. i like his values. dr k was a bit annoying toward the end. i get that all the time ""your too nice to an athiest"".  it drives me nuts.",religion / spirituality,"alex is amazing. i like his values. dr k was a bit annoying toward the end. i get that all the time ""your too nice to an athiest"".  it drives me nuts.","{'score': -0.09999999999999998, 'category': 'Neutral', 'score_raw': 0.2, 'category_raw': 'Negative'}",-0.09999999999999998,Neutral,0.2,Negative,1.0,-0.09999999999999998
